id,actionId,campo,valorAnterior,valorNovo,motivoAlteracao,alteradoPor,solicitacaoAjusteId,createdAt
480005,900603,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Inovação em Gestão de Projetos” – Sebrae (Visão Estratégica e Inovação).Por que fazer: Para ampliar visão estratégica por meio da inovação em projetos, aprimorando entregas institucionais.Como fazer: Acessar o curso gratuito no portal Sebrae; concluir os módulos; refletir sobre aplicação em projetos atuais da área.Onde fazer: Portal Sebrae Cursos Online e projetos reais da UMC.Como comprovar: Certificado de conclusão + breve relato de aplicação prática em projeto real.","O que fazer: Realizar o curso “Inovação em Gestão de Projetos”, oferecido pelo Sebrae, com foco no fortalecimento da visão estratégica e da inovação aplicada a projetos. 

Como fazer: Acessar o curso gratuito disponível no portal Sebrae Cursos Online, concluir todos os módulos propostos, refletir sobre os conteúdos abordados e identificar possibilidades de aplicação prática dos aprendizados em projetos atuais da área. 

Onde fazer: Portal Sebrae Cursos Online e aplicação prática em projetos reais da UMC. 

Como comprovar: Certificado de conclusão do curso, acompanhado de breve relato descrevendo a aplicação prática do aprendizado em um projeto real.",,1,,2026-02-04 17:24:12
480006,900622,Título,Métricas Digitais,Desenvolvimento em Métricas Digitais e Visualização de Dados,,1,,2026-02-04 17:27:40
480007,900622,Descrição,"Sugestão de desenvolvimento da Competência: Curso “Visualização de Dados Aplicada à Transformação Digital” (EV.G) (Métricas Digitais, Analytics e Visualização de Dados).Por que fazer: Para estruturar mensuração consistente (alcance, engajamento útil, conversões) e transformar números em leitura clara para decisão, com um ritual leve de acompanhamento.Como fazer: Acessar o curso na EV.G; concluir as aulas; anotar 5 regras de visualização aplicáveis; escolher 1 conteúdo já publicado e montar um quadro-resumo (1 página) com até 6 indicadores; escrever um mini texto (6 linhas) com situação, métrica-chave, insight e próximo passo.Onde fazer: EV.G (online) e rotina do núcleo digital (dados já disponíveis nos canais).Como comprovar: Certificado + arquivo do quadro-resumo (1 página) + mini data storytelling (6 linhas).","
O que fazer: Realizar o curso “Visualização de Dados Aplicada à Transformação Digital”, oferecido pela plataforma EV.G, com foco no desenvolvimento de métricas digitais, analytics e visualização de dados aplicados ao contexto institucional. 

Como fazer: Acessar o curso na EV.G, concluir todas as aulas, registrar cinco regras de visualização de dados aplicáveis à rotina profissional, selecionar um conteúdo já publicado nos canais institucionais e elaborar um quadro-resumo de uma página contendo até seis indicadores relevantes, além de produzir um mini texto de até seis linhas apresentando a situação analisada, a métrica-chave, o insight gerado e o próximo passo recomendado. 

Onde fazer: Plataforma EV.G, com aplicação prática na rotina do núcleo digital a partir de dados já disponíveis nos canais institucionais. 

Como comprovar: Certificado de conclusão do curso, arquivo do quadro-resumo elaborado em uma página e mini data storytelling contendo a análise e os insights gerados.",,1,,2026-02-04 17:27:40
480008,900561,Título,Inteligência Emocional e Autoconhecimento,Desenvolvimento da Inteligência Emocional e Autoconhecimento,,1,,2026-02-04 17:30:57
480009,900561,Descrição,"Sugestão: Curso “Inteligência Emocional” – Fundação Bradesco (Autoconhecimento e Posicionamento Profissional).Por que fazer: Para manter equilíbrio emocional sob pressão, melhorar autorregulação e ampliar habilidades sociais, com plano prático de aplicação no dia a dia.Como fazer: (Opção 1) Fazer o curso (≈10h), registrar estratégias úteis e criar plano pessoal com 3 atitudes concretas; aplicar por 2 semanas e avaliar efeitos. (Opção 2) Fazer “check-in emocional” 2x por semana por 3 semanas (o que sinto, causa provável, como acolher); revisar padrões e estratégias que funcionam.Onde fazer: Online (Fundação Bradesco); casa ou trabalho (papel/Docs/planilha).Como comprovar: Certificado + plano com 3 atitudes + breve relato do impacto (Opção 1) ou planilha com pelo menos 4 registros + reflexão de aprendizados (Opção 2).","O que fazer: Desenvolver inteligência emocional por meio do curso “Inteligência Emocional”, oferecido pela Fundação Bradesco, ou por meio de prática estruturada de autoconhecimento e autorregulação emocional no dia a dia. 

Como fazer: Como primeira opção, realizar o curso com carga aproximada de dez horas, registrar as estratégias mais relevantes abordadas e elaborar um plano pessoal contendo três atitudes concretas a serem aplicadas na rotina profissional, aplicando o plano por duas semanas e avaliando os efeitos percebidos; como segunda opção, realizar check-ins emocionais duas vezes por semana durante três semanas, registrando o que sente, a causa provável e a forma de acolhimento, e ao final revisar os padrões identificados e as estratégias que se mostraram mais eficazes. 

Onde fazer: Plataforma online da Fundação Bradesco e ambiente pessoal ou profissional, utilizando registros em papel, documentos digitais ou planilhas. 

Como comprovar: Certificado de conclusão do curso acompanhado do plano com três atitudes e breve relato do impacto percebido, quando realizada a primeira opção, ou planilha contendo pelo menos quatro registros de check-in emocional acompanhada de reflexão sobre os principais aprendizados, quando realizada a segunda opção.


",,1,,2026-02-04 17:30:57
480010,900561,Prazo,01/04/2026,31/03/2026,,1,,2026-02-04 17:30:57
480011,900576,Título,Gestão do Conhecimento e Documentação Institucional,Desenvolvimento em Gestão do Conhecimento e Documentação Institucional,,1,,2026-02-04 17:35:41
480012,900576,Descrição,"Sugestão de desenvolvimento da Competência: Realizar o curso “Branding e identidade: construção e desenvolvimento de uma marca” (Direção de Arte e Criação Conceitual).Por que fazer: Para elevar entregas visuais institucionais com foco em posicionamento estratégico e consistência de marca.Como fazer: Concluir o curso Domestika, anotar conceitos-chave e desenvolver exercício prático de identidade de marca real ou fictícia.Onde fazer: Plataforma Domestika + aplicação prática no trabalho/estudo.Como comprovar: Comprovante de conclusão + entregável visual + síntese dos aprendizados.","
O que fazer: Realizar o curso “Branding e identidade: construção e desenvolvimento de uma marca”, com foco em direção de arte e criação conceitual aplicada ao contexto institucional. 

Como fazer: Concluir o curso disponibilizado na plataforma Domestika, registrar os conceitos-chave relacionados a identidade visual, posicionamento e consistência de marca, e desenvolver um exercício prático de identidade de marca, real ou fictícia, aplicando os aprendizados adquiridos. 

Onde fazer: Plataforma Domestika e aplicação prática no contexto de trabalho ou estudo. 

Como comprovar: Comprovante de conclusão do curso, entregável visual desenvolvido a partir do exercício prático e síntese dos principais aprendizados obtidos.

",,1,,2026-02-04 17:35:41
480013,900575,Título,Conhecimentos Práticos e Academicos em Marketing,Desenvolvimento de Conhecimentos Técnicos em Segurança da Informação,,1,,2026-02-04 17:38:18
480014,900575,Descrição,"Sugestão de desenvolvimento da Competência: Curso sobre Segurança da Informação com foco em certificação e plano de ação (Participação em Eventos de Marketing e Inovação).Por que fazer: Para atuar com mais previsibilidade, domínio técnico e segurança na área de tecnologia e informação.Como fazer: Escolher curso preparatório (Security+, ISO 27001 etc.), estudar conteúdos e elaborar plano aplicável à UTIC.Onde fazer: Universidade Sebrae, Alura, Fundação Bradesco, Udemy.Como comprovar: Certificado + plano de ação validado pela liderança.","O que fazer: Realizar curso sobre Segurança da Informação com foco em certificação e elaboração de plano de ação aplicável ao contexto institucional. 

Como fazer: Selecionar um curso preparatório em Segurança da Informação, como Security+, ISO 27001 ou equivalentes, estudar os conteúdos propostos, consolidar os principais conceitos aprendidos e elaborar um plano de ação com aplicações práticas voltadas à realidade da UTIC. 

Onde fazer: Plataformas de capacitação como Universidade Sebrae, Alura, Fundação Bradesco ou Udemy. 

Como comprovar: Certificado de conclusão do curso, acompanhado de plano de ação elaborado e validado pela liderança.


",,1,,2026-02-04 17:38:18
480015,900574,Título,Atitude Inovadora com visão de futuro,Desenvolvimento de Criatividade Estruturada para Campanhas,,1,,2026-02-04 17:40:56
480016,900574,Descrição,"Sugestão de desenvolvimento da Competência: Curso de Criatividade Estruturada com aplicação em campanhas (Criatividade Estruturada).Por que fazer: Para fortalecer processo criativo com metodologias estruturadas e trazer mais segurança na execução de campanhas institucionais.Como fazer: Participar de curso (Design Thinking, SCAMPER etc.), criar biblioteca de ideias, desenvolver framework próprio e conduzir brainstorming semanal.Onde fazer: Sebrae, Alura, Domestika, Miami Ad School + ambiente UMC.Como comprovar: Certificado + biblioteca em uso + framework documentado + portfólio com 3 projetos experimentais.","O que fazer: Participar de curso de criatividade estruturada com foco na aplicação prática em campanhas institucionais. 

Como fazer: Realizar curso baseado em metodologias de criatividade estruturada, como Design Thinking, SCAMPER ou similares, construir uma biblioteca de ideias a partir dos aprendizados, desenvolver um framework próprio para organização do processo criativo e conduzir sessões semanais de brainstorming voltadas ao desenvolvimento de campanhas. 

Onde fazer: Plataformas e instituições como Sebrae, Alura, Domestika ou Miami Ad School, com aplicação prática no ambiente da UMC. 

Como comprovar: Certificado de conclusão do curso, biblioteca de ideias em uso, framework documentado e portfólio contendo pelo menos três projetos experimentais desenvolvidos.


",,1,,2026-02-04 17:40:56
480017,900573,Título,Comunicação Essencial,Desenvolvimento da Comunicação Essencial e Assertiva,,1,,2026-02-04 17:45:34
480018,900573,Descrição,"Sugestão de desenvolvimento da Competência: Curso de Comunicação Assertiva com prática no trabalho (Assertividade na Comunicação).Por que fazer: Para desenvolver clareza, autenticidade e confiança ao expressar opiniões e posicionamentos profissionais.Como fazer: Participar de curso, praticar CNV, registrar interações em diário, realizar role-playing e criar script pessoal de posicionamento.Onde fazer: Sebrae, Conquer, Coursera, Udemy + prática no ambiente de trabalho.Como comprovar: Certificado + diário de comunicação + relato do role-playing + script finalizado.","O que fazer: Realizar curso de Comunicação Assertiva com aplicação prática no ambiente de trabalho, visando o fortalecimento da assertividade na comunicação profissional. 

Como fazer: Participar de curso de comunicação assertiva, praticar técnicas de Comunicação Não Violenta (CNV), registrar interações relevantes em um diário de comunicação, realizar exercícios de role-playing para simulação de situações profissionais e desenvolver um script pessoal de posicionamento para uso no dia a dia. 

Onde fazer: Plataformas e instituições como Sebrae, Conquer, Coursera ou Udemy, com prática aplicada no ambiente de trabalho. 

Como comprovar: Certificado de conclusão do curso, diário de comunicação contendo registros das interações, relato das atividades de role-playing realizadas e script pessoal de posicionamento finalizado.
",,1,,2026-02-04 17:45:34
480019,900560,Título,Inteligência Emocional e Autoconhecimento,Prática de Escuta Ativa e Autoconhecimento nas Interações Profissionais,,1,,2026-02-04 17:51:27
480020,900560,Descrição,"Sugestão: Praticar Escuta Ativa e Registro de Interações Intersetoriais (Autoconhecimento e Posicionamento Profissional).Por que fazer: Para reduzir sobrecarga e ruídos, filtrar demandas, organizar devolutivas e manter cordialidade com postura resolutiva e limites saudáveis.Como fazer: (Opção 1) Aplicar escuta ativa (ouvir, confirmar entendimento, pedir formalização quando necessário) e registrar por 1 semana: solicitante, pedido, prazo, prioridade; usar o histórico para retorno estruturado; revisar ganhos. (Opção 2) Ler “Comunicação Não Violenta” (1 capítulo/semana por 4 semanas); aplicar 1 princípio por semana em e-mail, resposta oral e solicitação; registrar efeitos.Onde fazer: Interações diárias (caderno/planilha/Docs); leitura em casa/intervalo + aplicação no trabalho.Como comprovar: Relato com 3 exemplos reais + print do registro (Opção 1) ou resumo com 4 princípios aplicados + 1 exemplo prático de cada (Opção 2).","O que fazer: Desenvolver inteligência emocional e autoconhecimento por meio da prática estruturada de escuta ativa e do registro de interações intersetoriais, ou pela aplicação de princípios da Comunicação Não Violenta no dia a dia profissional. 

Como fazer: Como primeira opção, aplicar técnicas de escuta ativa, ouvindo atentamente, confirmando o entendimento e solicitando formalização quando necessário, registrando por uma semana informações como solicitante, pedido, prazo e prioridade, utilizando esse histórico para organizar devolutivas e ao final revisar os ganhos obtidos; como segunda opção, realizar a leitura do livro “Comunicação Não Violenta”, com ritmo de um capítulo por semana durante quatro semanas, aplicando a cada semana um princípio em e-mails, respostas orais e solicitações, e registrando os efeitos observados. 

Onde fazer: Interações diárias do trabalho, com registros em caderno, planilha ou documentos digitais, além de leitura realizada em casa ou em intervalos, com aplicação prática no ambiente profissional. 

Como comprovar: Relato contendo pelo menos três exemplos reais de aplicação acompanhados de print do registro das interações, quando utilizada a primeira opção, ou resumo contendo quatro princípios aplicados com um exemplo prático de cada, quando utilizada a segunda opção.


",,1,,2026-02-04 17:51:27
480021,900559,Título,Inteligência Emocional e Autoconhecimento,Diário de Posicionamentos Positivos no Trabalho,,1,,2026-02-04 17:54:14
480022,900559,Descrição,"Sugestão: Diário de Posicionamentos Positivos no Trabalho (Autoconhecimento e Posicionamento Profissional).Por que fazer: Para fortalecer autoconfiança ao se posicionar com clareza e respeito, ampliando influência e autonomia sem perder empatia.Como fazer: (Opção 1) Por 10 dias úteis, registrar diariamente: situação de posicionamento, sentimentos antes/depois, reação do outro, o que funcionou/ajustar; ao final identificar 3 comportamentos a repetir e 1 a ajustar. (Opção 2) Ler “A Coragem de Ser Imperfeito” (Brené Brown) por 2 semanas; anotar lições; selecionar 3 aprendizados e aplicar por 1 semana; registrar impacto.Onde fazer: Trabalho (registro) + reflexões em casa/intervalo; leitura em casa/intervalo + aplicação no trabalho.Como comprovar: Print/captura do diário com pelo menos 5 registros + resumo de aprendizados (Opção 1) ou relato final com 3 aprendizados + aplicação + efeito percebido (Opção 2).","O que fazer: Desenvolver autoconhecimento e inteligência emocional por meio do registro estruturado de posicionamentos profissionais positivos ou por meio da reflexão orientada sobre vulnerabilidade, coragem e posicionamento pessoal. 

Como fazer: Como primeira opção, durante dez dias úteis, registrar diariamente situações em que houve posicionamento profissional, descrevendo o contexto, os sentimentos antes e depois da interação, a reação do outro e o que funcionou ou pode ser ajustado, identificando ao final três comportamentos a serem repetidos e um a ser ajustado; como segunda opção, realizar a leitura do livro “A Coragem de Ser Imperfeito”, de Brené Brown, ao longo de duas semanas, registrar as principais lições, selecionar três aprendizados e aplicá-los durante uma semana no contexto de trabalho, registrando o impacto percebido. 

Onde fazer: Ambiente de trabalho, com registros realizados durante a rotina profissional, além de reflexões feitas em casa ou em intervalos; leitura realizada em casa ou em intervalos, com aplicação prática no trabalho. 

Como comprovar: Print ou captura do diário contendo pelo menos cinco registros acompanhados de resumo dos aprendizados, quando utilizada a primeira opção, ou relato final contendo três aprendizados, a aplicação realizada e o efeito percebido, quando utilizada a segunda opção.

",,1,,2026-02-04 17:54:14
480023,900558,Título,"Inovação, Criatividade e Visão Estratégica",Ampliação de Repertório Reflexivo para Visão Estratégica,,1,,2026-02-04 17:58:04
480024,900558,Descrição,"Sugestão: Leitura e Reflexão Guiada com “Em Busca de Sentido” (Viktor Frankl) (Repertório/Reflexão).Por que fazer: Para ampliar repertório reflexivo, fortalecer propósito e resiliência, trazendo novas perspectivas para desafios e escolhas do cotidiano profissional.Como fazer: (Opção 1) Solicitar o livro; dividir em 4 partes (1 por semana); ao fim de cada parte responder 3 perguntas (ideia central, conexão com rotina, mudança prática); escrever texto final “O que dá sentido ao meu trabalho?”. (Opção 2) Ouvir 1 podcast reflexivo por semana (ex.: “Autoconsciente”); registrar insight + aplicação; por 4 semanas; finalizar com síntese e meta simples para o mês seguinte.Onde fazer: Leitura pessoal + registros semanais; Spotify/YouTube + caderno/planner.Como comprovar: Resumo com 4 ideias centrais + texto final (Opção 1) ou print dos episódios + diário com 4 reflexões + meta pessoal (Opção 2).","O que fazer: Desenvolver inovação, criatividade e visão estratégica por meio de leitura e reflexão guiada ou por meio da escuta estruturada de conteúdos reflexivos voltados ao fortalecimento de propósito e resiliência. 

Como fazer: Como primeira opção, realizar a leitura do livro “Em Busca de Sentido”, de Viktor Frankl, dividindo o conteúdo em quatro partes ao longo de quatro semanas, respondendo ao final de cada parte três questões relacionadas à ideia central, conexão com a rotina profissional e mudança prática possível, e ao final elaborar um texto reflexivo intitulado “O que dá sentido ao meu trabalho?”; como segunda opção, ouvir um podcast reflexivo por semana durante quatro semanas, como o “Autoconsciente”, registrando a cada episódio um insight principal e uma aplicação prática, e ao final elaborar uma síntese dos aprendizados e definir uma meta simples para o mês seguinte. 

Onde fazer: Leitura individual com registros semanais, ou escuta de podcasts em plataformas como Spotify ou YouTube, com registros realizados em caderno, planner ou documento digital. 

Como comprovar: Resumo contendo quatro ideias centrais acompanhadas do texto final reflexivo, quando utilizada a primeira opção, ou print dos episódios ouvidos acompanhado de diário com quatro reflexões registradas e definição de meta pessoal, quando utilizada a segunda opção.

",,1,,2026-02-04 17:58:04
480025,900556,Título,Gestão de Projetos e Processos,Mapeamento e Melhoria de Processos Operacionais,,1,,2026-02-04 18:01:46
480026,900556,Descrição,"Sugestão: Curso “Introdução à Gestão de Processos” – EV.G (Mapeamento de Processos).Por que fazer: Para mapear rotinas operacionais, identificar falhas/duplicidades e propor simplificações que aumentem eficiência e reduzam retrabalho.Como fazer: (Opção 1) Fazer o curso (≈4h), escolher 1 processo frequente, desenhar fluxo atual com etapas/responsáveis/ferramentas e apontar melhorias; validar com equipe se possível. (Opção 2) Fazer o “Caminho do Papel”: desenhar o fluxo em papel, anotando responsáveis/tempo/ferramentas/atrasos; apontar 2 melhorias e compartilhar com gestor.Onde fazer: EV.G + trabalho; manualmente no local de trabalho.Como comprovar: Certificado + fluxograma final com 2 sugestões de melhoria (Opção 1) ou foto do mapa + lista com 2 melhorias identificadas (Opção 2).","O que fazer: Desenvolver competências em gestão de processos por meio da realização do curso “Introdução à Gestão de Processos”, oferecido pela plataforma EV.G, ou por meio de prática estruturada de mapeamento de processos no ambiente de trabalho. 

Como fazer: Como primeira opção, realizar o curso com carga aproximada de quatro horas, selecionar um processo frequente da rotina, desenhar o fluxo atual detalhando etapas, responsáveis e ferramentas utilizadas, identificar pontos de falha ou duplicidade e propor melhorias, validando o material com a equipe sempre que possível; como segunda opção, realizar o exercício denominado “Caminho do Papel”, desenhando manualmente o fluxo do processo, registrando responsáveis, tempo, ferramentas e atrasos observados, e ao final apontar duas melhorias e compartilhar o material com o gestor. 

Onde fazer: Plataforma EV.G e ambiente de trabalho, ou realização manual no próprio local de trabalho. 

Como comprovar: Certificado de conclusão do curso acompanhado de fluxograma final contendo pelo menos duas sugestões de melhoria, quando utilizada a primeira opção, ou fotografia do mapa do processo elaborado acompanhada de lista com duas melhorias identificadas, quando utilizada a segunda opção.


",,1,,2026-02-04 18:01:46
480027,900555,Título,Gestão de Tempo,Desenvolvimento da Gestão do Tempo e Produtividade,,1,,2026-02-04 18:06:44
480028,900555,Descrição,"Sugestão: Curso “Gestão do Tempo e Produtividade” – EV.G (Gestão de Tempo e Produtividade).Por que fazer: Para priorizar, reduzir interrupções e evitar acúmulo, tornando entregas mais realistas e organizadas em rotina com múltiplas demandas.Como fazer: (Opção 1) Fazer o curso (≈4h) e aplicar 2 técnicas por 1 semana; avaliar ganhos de foco/agilidade. (Opção 2) Planejar a semana reservando 30 min/dia de “tempo de respiro”; revisar no fim do dia e refletir no fim da semana sobre benefícios.Onde fazer: EV.G (online) + aplicação no trabalho; Google Agenda/planner/Trello.Como comprovar: Certificado + print/relato do uso de 2 técnicas (Opção 1) ou print da agenda com respiros + relato de benefício percebido (Opção 2).","O que fazer: Desenvolver competências em gestão do tempo e produtividade por meio da realização do curso “Gestão do Tempo e Produtividade”, oferecido pela plataforma EV.G, ou por meio da aplicação prática de técnicas de organização e planejamento na rotina de trabalho. 

Como fazer: Como primeira opção, realizar o curso com carga aproximada de quatro horas, aplicar pelo menos duas técnicas de gestão do tempo durante uma semana e avaliar os ganhos de foco, agilidade e organização percebidos; como segunda opção, planejar a semana reservando diariamente trinta minutos de “tempo de respiro” para organização e priorização, realizar revisão ao final de cada dia e refletir ao final da semana sobre os benefícios observados. 

Onde fazer: Plataforma EV.G e aplicação prática no ambiente de trabalho, utilizando ferramentas como Google Agenda, planner ou Trello. 

Como comprovar: Certificado de conclusão do curso acompanhado de print ou relato do uso das duas técnicas aplicadas, quando utilizada a primeira opção, ou print da agenda contendo os períodos de respiro acompanhados de relato dos benefícios percebidos, quando utilizada a segunda opção.

",,1,,2026-02-04 18:06:44
480029,900554,Título,Gestão de Equipes,Fortalecimento da Gestão de Equipes por Trocas Positivas,,1,,2026-02-04 18:10:22
480030,900554,Descrição,"Sugestão: Cartão de “Trocas Positivas” com 3 colegas por semana (Trabalho em Equipe).Por que fazer: Para fortalecer colaboração entre áreas, ampliar confiança mútua e reduzir tensão nas entregas, criando rituais simples de reconhecimento e parceria.Como fazer: (Opção 1) Escolher 3 colegas de áreas diferentes; registrar para cada um: (1) como você ajudou, (2) como a pessoa colaborou, (3) aprendizado; ao final agradecer (e-mail ou pessoalmente) e guardar as fichas. (Opção 2) Fazer o curso “Relações Interpessoais” (Universidade Sebrae – NAREIN), anotar 5 atitudes aplicáveis, testar em 2 situações reais e observar mudanças.Onde fazer: Dia a dia de trabalho (Word/Excel/caderno) ou Universidade Sebrae (online).Como comprovar: Pelo menos 2 fichas completas + print/relato do reconhecimento (Opção 1) ou certificado + relato com 2 exemplos de aplicação prática (Opção 2).","O que fazer: Desenvolver competências de gestão de equipes e trabalho colaborativo por meio da prática de trocas positivas entre colegas ou por meio de capacitação em relações interpessoais. 

Como fazer: Como primeira opção, selecionar três colegas de áreas diferentes a cada semana, registrar para cada interação como ocorreu a ajuda prestada, a forma de colaboração recebida e o principal aprendizado, realizar agradecimento formal por e-mail ou pessoalmente e arquivar as fichas de registro; como segunda opção, realizar o curso “Relações Interpessoais”, oferecido pela Universidade Sebrae por meio do NAREIN, registrar pelo menos cinco atitudes aplicáveis à rotina de trabalho, testar duas dessas atitudes em situações reais e observar as mudanças percebidas.

 Onde fazer: Dia a dia de trabalho, com registros realizados em Word, Excel ou caderno, ou plataforma online da Universidade Sebrae. 

Como comprovar: Pelo menos duas fichas de trocas positivas devidamente preenchidas acompanhadas de print ou relato do reconhecimento realizado, quando utilizada a primeira opção, ou certificado de conclusão do curso acompanhado de relato contendo dois exemplos de aplicação prática, quando utilizada a segunda opção.
",,1,,2026-02-04 18:10:22
